sttn_idntfr,sttn_std_idntfr,sttn_ty,centr_cartrk_se,korean_nm,shrten_nm,la,lo,detect_headg_value,link_idntfr,link_la,link_lo,link_isesttn_sn,link_isesttn_dstnc,start_dcs_dstnc,arvl_dcs_dstnc,reform_no,sttn_svc_idntfr,sttn_svc_nm
176,355000594,0,0,다식종점,다식종점,128.3709266,36.16484501,244,3550091500,128.3710083,36.16482322,2,629.6,50,50,1092,10176,다식종점
177,355000553,0,0,대구은행앞,대구은행앞,128.3356625,36.12718339,299,3550032200,128.3356399,36.12714999,1,119,50,50,,10177,대구은행앞
178,355000493,0,0,대동3차아파트앞,대동3차아파트,128.3502876,36.07106949,133,3550022700,128.350317,36.07109514,1,102.2,50,50,,10178,대동3차아파트
179,355000638,0,0,대동3차아파트건너,대동3차아파트,128.3508456,36.07090038,325,3550045900,128.3508176,36.07087423,1,261.2,50,50,,10179,대동3차아파트
180,355000801,0,0,대동아파트,대동아파트,128.350038,36.07198502,46,3550067200,128.3499516,36.07205451,1,51.5,50,50,,10180,대동아파트
181,355000369,0,0,옥계이편한세상APT앞,옥계이편한세상A,128.43737,36.14032503,179,3550008000,128.4373867,36.14032511,1,52,50,50,1128,10181,옥계이편한세상APT
182,355000589,0,0,대망1리마을회관(대망출발방면),대망1리마을회관,128.3162236,36.19754921,166,3550120400,128.316303,36.19759685,2,1446.4,50,50,1128,10182,대망1리마을회관
183,355000886,0,0,대망1리마을회관(아포입구방면),대망1리마을회관,128.3165757,36.19735598,350,3550120500,128.3164954,36.19733991,3,1674.4,50,50,1406,10183,대망1리마을회관
184,355000590,0,0,대망입구(대망1리마을회관방면),대망입구,128.313071,36.20900024,152,3550120400,128.3131425,36.20907965,1,23.5,50,50,1128,10184,대망입구
185,355000738,0,0,대망입구(오로삼거리방면),대망입구,128.3128101,36.20917244,59,3550059000,128.3128113,36.20916103,3,2966.5,50,50,1429,10185,대망입구
186,355000592,0,0,대망2리마을회관건너,대망출발,128.316003,36.18253509,510,3550120700,128.3159307,36.18257527,1,1,50,50,1401,10186,대망출발
187,355000325,0,0,원호대우아파트앞,원호대우아파트앞,128.329198,36.15304219,335,3550002700,128.329205,36.15301639,6,1918.9,50,50,1398,10187,원호대우아파트앞
188,355000633,0,0,원호대우아파트건너,원호대우아파트건너,128.3290618,36.15303129,162,3550044900,128.3290524,36.15302443,1,151,50,50,1398,10188,원호대우아파트건너
189,355000566,0,0,태평양금속정문앞,태평양금속정문앞,128.3856204,36.09184851,358,3550130600,128.3855159,36.09200921,2,363,50,50,1372,10189,대우전자네거리
190,355000868,0,0,태평양금속정문건너,태평양금속정문건너,128.3851973,36.091613,137,3550101800,128.3853741,36.09169335,1,94.4,50,50,1214,10190,대우전자네거리
191,355000567,0,0,대우전자후문,대우전자후문,128.3855722,36.09634007,357,3550101700,128.3854516,36.09643649,1,333,50,50,1372,10191,대우전자후문
192,355000610,0,0,대원(선산휴게소밑방면),대원,128.2356523,36.2831557,131,3550116400,128.2357085,36.28321998,4,2866.5,50,50,1099,10192,대원
193,355000611,0,0,대원(선산휴게소밑방면),대원,128.2422651,36.28035952,119,3550116400,128.2423052,36.2804238,5,3539.3,50,50,1099,10193,대원
194,355000814,0,0,대원(태봉1리방면),대원,128.2354675,36.28358156,298,3550116500,128.2354273,36.28350924,3,2254.1,50,50,1099,10194,대원
195,355000504,0,0,덕촌(봉곡방면),덕촌,128.2542111,36.25889434,173,3550024300,128.2541951,36.25890305,2,1184.3,50,50,,10195,덕촌
196,355000790,0,0,덕촌(덕촌2리방면),덕촌,128.2542853,36.25876385,358,3550066600,128.2543136,36.25876248,1,735.6,50,50,,10196,덕촌
197,355000501,0,0,덕촌1리(포상2리하송방면),덕촌1리,128.2506266,36.25182663,285,3550023600,128.2506341,36.25184839,1,581.3,50,50,,10197,덕촌1리
198,355000788,0,0,덕촌1리(봉곡방면),덕촌1리,128.2504142,36.25177373,73,3550066000,128.2504262,36.25175326,3,2023.9,50,50,,10198,덕촌1리
199,355000505,0,0,덕촌2리(덕촌방면),덕촌2리,128.2512049,36.26905278,177,3550024300,128.2512646,36.26909841,1,7.5,50,50,,10199,덕촌2리
200,355000815,0,0,덕촌2리(선산휴게소밑방면),덕촌2리,128.2514571,36.26947211,355,3550116500,128.2513607,36.26952836,1,11,50,50,1099,10200,덕촌2리
201,355000380,0,0,델코전지,델코전지,128.4172576,36.11269785,181,3550008800,128.4173294,36.11269869,5,2926.1,50,50,,10201,델코전지
202,355000621,0,0,도개1리,도개1리,128.3563963,36.28940809,270,3550006800,128.3563909,36.28933728,1,21,50,50,1354,10202,"도개1,2리"
203,355000669,0,0,도개1리,도개1리,128.3567508,36.28918602,270,3550049100,128.3567909,36.28925834,1,5,50,50,1454,10203,"도개1,2리"
204,355000361,0,0,도개1리 금오산한과,도개1리,128.3538414,36.28843187,243,3550006800,128.3538302,36.28844741,2,287.5,50,50,1354,10204,도개1리
205,355000622,0,0,도개1리 금오산한과,도개1리,128.3538277,36.28834162,67,3550042900,128.353839,36.2883261,3,2810.5,50,50,,10205,도개1리
206,355000356,0,0,도개2리(신라불교초전지),도개2리,128.3614511,36.28853303,285,3550006200,128.3614075,36.28848401,2,1091.3,50,50,1354,10206,도개2리
207,355000662,0,0,도개2리(신라불교초전지건너),도개2리,128.3612394,36.28847396,124,3550049100,128.3612273,36.28845924,2,429.1,50,50,1454,10207,도개2리
208,355000313,0,0,도개문화마을(월림2리한실방면),도개문화마을,128.3297976,36.3019385,344,3550000800,128.3297893,36.30193686,1,359.4,50,50,1379,10208,도개문화마을
209,355000668,0,0,도개문화마을(도개정류장방면),도개문화마을,128.3295334,36.30225615,341,3550049400,128.3295332,36.302256,1,287,50,50,,10209,도개문화마을
210,355000312,0,0,도개정류장안,도개정류장,128.3317428,36.29914188,510,3550000700,128.3317333,36.29913717,1,22.4,50,50,,10210,도개정류장
211,355000362,0,0,도개정류장앞,도개정류장,128.3318457,36.29869256,330,3550006800,128.3318473,36.29869709,5,3035.2,50,50,1354,10211,도개정류장
212,355000869,0,0,도량성당,도량성당,128.3310614,36.1360007,108,3550078400,128.3310942,36.13608901,2,642.8,50,50,,10212,도량성당
213,355000634,0,0,도량롯데캐슬,도량1주공,128.3320204,36.14201319,168,3550044900,128.3320922,36.14202266,5,1366.6,50,50,1399,10213,도량1주공
214,355000535,0,0,도량2동(선주고등학교방면),도량2동,128.3225421,36.1379493,279,3550027900,128.3225148,36.13782947,1,240.7,50,50,1406,10214,도량2동
215,355000833,0,0,도량2동(미소지움아파트건너방면),도량2동,128.3215169,36.13773999,93,3550070100,128.3215373,36.13784475,1,354.9,50,50,,10215,도량2동
216,355000570,0,0,도량2동 4주공,도량2동 4주공,128.3227787,36.14458945,10,3550036300,128.3227138,36.14460162,3,804.2,50,50,,10216,도량2동 4주공
217,355000871,0,0,도량2동3주공,도량2동3주공,128.3225215,36.14464684,195,3550078700,128.3225864,36.14463468,3,804.6,50,50,,10217,도량2동3주공
218,355000315,0,0,도량2동입구(선기동교복단지건너방면),도량2동입구,128.3217852,36.1338658,312,3550001500,128.3218034,36.13388304,1,106.7,50,50,1046,10218,도량2동입구
219,355000568,0,0,도량2동입구(도량2동방면),도량2동입구,128.3263682,36.13748928,282,3550036100,128.3263437,36.13738527,2,562.4,50,50,,10219,도량2동입구
220,355000805,0,0,도량2동입구(원평2동행정복지센터방면),도량2동입구,128.3219065,36.13369063,134,3550067500,128.3218877,36.13367423,3,1350.3,50,50,1046,10220,도량2동입구
221,355000870,0,0,도량2동입구(도량성당방면),도량2동입구,128.3260604,36.13721159,102,3550078400,128.3260847,36.1373154,1,171.6,50,50,,10221,도량2동입구
222,355000571,0,0,도량2동파크맨션앞,도량2동파크맨션,128.3236646,36.14767567,5,3550036300,128.3236067,36.14768607,4,1156.3,50,50,,10222,도량2동파크맨션
223,355000872,0,0,도량2동파크맨션건너,도량2동파크맨션,128.3234039,36.14798548,180,3550078700,128.3234764,36.14799634,2,421.7,50,50,,10223,도량2동파크맨션
224,355000327,0,0,도량교(구미남고방면),도량교,128.3323547,36.13463238,13,3550002800,128.3322888,36.13464217,1,139.7,50,50,,10224,도량교
225,355000635,0,0,도량교(원평2동산업도로방면),도량교,128.3320885,36.13464166,195,3550045000,128.3321501,36.13462739,1,137.7,50,50,,10225,도량교
226,355000542,0,0,경북교육청도서관건너,도립도서관,128.3306554,36.12484127,263,3550029200,128.3306641,36.12478161,2,447.2,50,50,1426,10226,도립도서관
227,355000842,0,0,경북교육청도서관,도립도서관,128.3312078,36.12467624,83,3550071600,128.3311989,36.12473365,1,229.1,50,50,1426,10227,도립도서관
228,355000374,0,0,도문1리(도문2리방면),도문1리,128.4184986,36.21704166,230,3550008700,128.4184773,36.21705572,2,2614.5,50,50,,10228,도문1리
229,355000679,0,0,도문1리(도문1리내미리방면),도문1리,128.4186032,36.21704595,47,3550051200,128.4186251,36.21703156,2,3477.9,50,50,,10229,도문1리
230,355000375,0,0,도문1리내미리(도문1리방면),도문1리내미리,128.4262842,36.22488835,187,3550008700,128.4262713,36.22488782,1,1454,50,50,,10230,도문1리내미리
231,355000680,0,0,도문1리내미리(칠풍입구방면),도문1리내미리,128.4263771,36.22483091,13,3550051200,128.4263922,36.22482822,3,4633.5,50,50,,10231,도문1리내미리
232,355000376,0,0,도문2리(해평버스정류장방면),도문2리,128.4071029,36.2106386,217,3550008700,128.4070794,36.21065008,3,3891.9,50,50,,10232,도문2리
233,355000681,0,0,도문2리(도문1리방면),도문2리,128.4071049,36.21051921,31,3550051200,128.407129,36.21050741,1,2184.5,50,50,,10233,도문2리
234,355000537,0,0,도봉초등학교앞,도봉초등학교,128.3154794,36.1416244,287,3550028000,128.3154631,36.14156734,2,506.3,50,50,,10234,도봉초등학교
235,355000835,0,0,도봉초등학교건너,도봉초등학교,128.315657,36.14135984,104,3550070200,128.3156733,36.14141694,2,372.4,50,50,,10235,도봉초등학교
236,355000326,0,0,도산초등학교,도산초등학교,128.332365,36.14124625,356,3550002700,128.3323022,36.14124545,2,601.2,50,50,,10236,도산초등학교
237,355000672,0,0,도중리,도중리,128.4350603,36.19477688,510,3550049800,128.435053,36.19477009,1,3290.9,50,50,,10237,도중리
238,355000579,0,0,독동리,독동1리,128.3278062,36.24936269,186,3550127600,128.3278303,36.24934662,2,3209.4,50,50,1450,10238,독동1리
239,355000877,0,0,독동리,독동1리,128.327999,36.24933055,5,3550127700,128.3279669,36.24931448,2,288.3,50,50,1450,10239,독동1리
240,355000878,0,0,생곡리 원당마을,생곡리 원당마을,128.3293721,36.26075305,7,3550127700,128.3294846,36.26077715,3,2041,50,50,1443,10240,생곡리 원당마을
241,355000580,0,0,생곡리 원당마을,생곡리 원당마을,128.3292436,36.26077715,189,3550127600,128.3292837,36.26074501,1,1381.7,50,50,1441,10241,생곡리 원당마을
242,355000624,0,0,동국방직,동국방직,128.3770611,36.09806083,359,3550101400,128.3769567,36.09810101,3,630.5,50,50,1071,10242,동국방직
243,355000430,0,0,동락공원4주차장,동락공원4주차장,128.4031528,36.09271861,174,3550014200,128.4031694,36.0927199,2,1438.4,50,50,,10243,동락공원관리사무소
244,355000431,0,0,구미과학관,구미과학관,128.4018212,36.10222598,176,3550014200,128.4018379,36.10222636,1,373.7,50,50,,10244,동락공원입구
245,355000688,0,0,동락공원입구,동락공원입구,128.4038217,36.11085492,93,3550133900,128.4038217,36.1108876,1,51.4,50,50,1265,10245,동락공원
246,355000484,0,0,팜한농앞,동부한농,128.3840536,36.08369299,267,3550104700,128.3840857,36.08357247,1,92.7,50,50,1423,10246,동부한농
247,355000775,0,0,팜한농건너,동부한농,128.3840295,36.08338766,84,3550104900,128.3840295,36.08345998,1,150,50,50,1423,10247,동부한농
248,355000765,0,0,동산리마을회관,동산리,128.330556,36.33456267,510,3550062900,128.3305594,36.33455408,3,2229.6,50,50,1416,10248,동산리
249,355000655,0,0,동서전자건너,동서전자,128.4479295,36.1422662,179,3550109100,128.4479616,36.14227424,1,70,50,50,1289,10249,동서전자
250,355000545,0,0,동아백화점건너,동아백화점,128.3483332,36.12013148,223,3550030500,128.3483931,36.1200979,1,143.2,50,50,,10250,동아백화점
251,355000846,0,0,동아백화점앞,동아백화점,128.3483751,36.11983363,49,3550073300,128.3483226,36.1198739,1,56.8,50,50,,10251,동아백화점
252,355000539,0,0,동우그린파크,동우그린파크,128.3360182,36.11660504,279,3550147400,128.3361387,36.116597,1,293.6,50,50,1432,10252,동우그린파크
253,355000399,0,0,적림구미마을건너,동우주택,128.4254724,36.16697197,82,3550010500,128.425474,36.16695403,1,950.7,50,50,1397,10253,동우주택
254,355000353,0,0,땅재(수철방면),땅재,128.4151926,36.26901714,283,3550089800,128.4151845,36.2689609,1,587.7,50,50,1109,10254,땅재
255,355000659,0,0,땅재(달산2리방면),땅재,128.4148149,36.26886448,116,3550092000,128.4148471,36.26892072,3,2160,50,50,1109,10255,땅재
256,355000354,0,0,신화촌(다곡다항방면),땅재입구,128.3934338,36.27665842,294,3550089800,128.3934017,36.27664235,3,2751,50,50,1420,10256,땅재입구
257,355000660,0,0,신화촌(수철방면),땅재입구,128.3932776,36.27648165,132,3550092000,128.3932696,36.27655397,1,10,50,50,1420,10257,땅재입구
258,355000908,0,0,럭키원앙아파트,럭키원앙아파트,128.3307191,36.13636262,281,3550036100,128.3306975,36.13630326,1,152.4,50,50,,10258,럭키원앙아파트
259,355000317,0,0,롯데마트건너,롯데마트,128.3632289,36.11409104,166,3550097500,128.3634522,36.11416185,2,381.1,50,50,1068,10259,롯데마트
260,355000753,0,0,롯데마트앞,롯데마트,128.3640135,36.11334734,347,3550097300,128.3637983,36.11331207,1,154,50,50,1064,10260,롯데마트
261,355000889,0,0,괴평3리마을회관,괴평3리마을회관,128.3627783,36.14207117,53,3550125500,128.3627348,36.14214743,1,725,50,50,1130,10261,괴평3리마을회관
262,355000689,0,0,LG디스플레이정문,LG디스플레이정,128.4068363,36.11080917,90,3550133700,128.4068363,36.11092901,1,73,50,50,1265,10262,LG디스플레이정문
263,355000727,0,0,명곡종점,명곡종점,128.5433142,36.12509875,510,3550056400,128.5433155,36.1250898,4,5065.9,50,50,1414,10263,명곡종점
264,355000822,0,0,무등1리노인회관,무등1리노인회관,128.1753761,36.25672157,510,3550068900,128.1753646,36.25673147,2,925.8,50,50,,10264,무등1리노인회관
265,355000496,0,0,무등2리(오가3리 무등1리방면),무등2리,128.1864918,36.2633181,283,3550112100,128.1864596,36.26322972,2,849,50,50,1092,10265,무등2리
266,355000783,0,0,무등2리(무을정류장방면),무등2리,128.1862186,36.26307067,103,3550112000,128.1862427,36.26315905,2,847.5,50,50,1092,10266,무등2리
267,355000497,0,0,무을면행정복지센터앞,무을면사무소,128.1975238,36.26068471,282,3550111900,128.1974274,36.26062043,1,1043.7,50,50,1401,10267,무을면사무소
268,355000784,0,0,무을면행정복지센터건너,무을면사무소,128.1970337,36.26047887,104,3550111800,128.1970417,36.26057529,1,147,50,50,1401,10268,무을면사무소
269,355000811,0,0,무을원동,무을원동,128.2061775,36.24713275,510,3550026200,128.2063302,36.24716489,2,1230,50,50,1092,10269,무을원동
270,355000498,0,0,무을정류장(새마을금고건너),무을정류장,128.193667,36.26157223,289,3550112100,128.1935626,36.26149188,1,183,50,50,1092,10270,무을정류장
271,355000785,0,0,무을정류장(새마을금고앞),무을정류장,128.1933265,36.26135251,109,3550112000,128.1933592,36.26143422,3,1514.8,50,50,1092,10271,무을정류장
272,355000499,0,0,무이리(송삼2리방면),무이리,128.2228004,36.25439547,297,3550023300,128.222806,36.25441234,1,92.4,50,50,,10272,무이리
273,355000526,0,0,무이리(가네골방면),무이리,128.2226116,36.25462813,194,3550026700,128.2225907,36.2546339,1,651.6,50,50,,10273,무이리
274,355000786,0,0,무이리(웅곡리방면),무이리,128.2225534,36.25442664,119,3550065600,128.2225394,36.25440713,1,1331,50,50,,10274,무이리
275,355000823,0,0,무이리 물골안,무이리 물골안,128.2200007,36.25987112,510,3550069000,128.2200059,36.25986318,1,682.6,50,50,,10275,무이리 물골안
276,355000427,0,0,묵어2리(하장3거리방면),묵어2리,128.5236164,36.14416619,279,3550013400,128.5236234,36.1441943,1,1310.5,50,50,,10276,묵어2리
277,355000724,0,0,묵어2리(묵어리종점방면),묵어2리,128.5235341,36.1441208,89,3550055900,128.5235302,36.14409623,1,3127.7,50,50,,10277,묵어2리
278,355000406,0,0,묵어리(하장3거리방면),묵어리,128.4894718,36.14118941,170,3550011500,128.4894499,36.14118655,1,1077.7,50,50,,10278,묵어리
279,355000705,0,0,묵어리(상림리입구방면),묵어리,128.4895978,36.14100787,348,3550054100,128.4896197,36.14101072,1,310.5,50,50,,10279,묵어리
280,355000725,0,0,묵어리종점,묵어리종점,128.5375543,36.14105306,510,3550055900,128.5375432,36.14105221,2,4447.8,50,50,,10280,묵어리종점
