BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
162-1,정방향,1,2021-10-15 06:12:08,2021-10-15 06:12:26,금오산사거리,128.3358796,36.12688792
55,정방향,0,2021-10-15 06:12:11,2021-10-15 06:12:15,초곡리(서원입구방면),128.1849817,36.1412226
92,정방향,0,2021-10-15 06:12:13,2021-10-15 06:13:26,성원아파트앞,128.4158753,36.12879299
12,정방향,0,2021-10-15 06:12:14,2021-10-15 06:14:22,오성예식장앞,128.351442,36.12119339
553,역방향,0,2021-10-15 06:12:14,2021-10-15 06:12:22,한국전력기술앞,128.1810174,36.12610971
24,정방향,0,2021-10-15 06:12:16,2021-10-15 06:14:21,도산초등학교,128.332365,36.14124625
890,정방향,0,2021-10-15 06:12:22,2021-10-15 06:12:36,구미IC네거리,128.3601083,36.119205
11,정방향,5,2021-10-15 06:12:26,2021-10-15 06:12:46,구미IC네거리,128.3601083,36.119205
11,역방향,0,2021-10-15 06:12:27,2021-10-15 06:15:19,왜관남부,128.399622,35.9889
410-7,정방향,1,2021-10-15 06:12:28,2021-10-15 06:12:36,가톨릭근로자문화센타,128.3378493,36.12327282
180,정방향,0,2021-10-15 06:12:28,2021-10-15 06:12:46,시청후문앞,128.3444543,36.12044819
190-3,정방향,0,2021-10-15 06:12:29,2021-10-15 06:12:40,송정동번개시장건너,128.3405662,36.1212612
885,정방향,0,2021-10-15 06:12:29,2021-10-15 06:12:42,구미종합터미널앞,128.3510414,36.12252942
185,정방향,0,2021-10-15 06:12:30,2021-10-15 06:12:38,금오산사거리,128.3358796,36.12688792
26-2,순환,1,2021-10-15 06:12:33,2021-10-15 06:12:42,원평동 행정복지센터 건너,128.3378738,36.12604377
553,역방향,0,2021-10-15 06:12:34,2021-10-15 06:12:38,우정사업조달사무소건너,128.1809772,36.12394026
