BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
740,정방향,0,2021-11-10 06:12:23,2021-11-10 06:12:30,칠창(낙산리방면),128.3492696,36.26294359
74,정방향,0,2021-11-10 06:12:24,2021-11-10 06:12:31,교리e편한세상A후문건너,128.3064714,36.25276011
885,정방향,0,2021-11-10 06:12:24,2021-11-10 06:12:46,구미IC네거리,128.3601083,36.119205
360,정방향,0,2021-11-10 06:12:26,2021-11-10 06:12:36,가톨릭근로자문화센타,128.3378493,36.12327282
110,정방향,0,2021-11-10 06:12:26,2021-11-10 06:15:22,구미역,128.3293215,36.12963461
171-4,정방향,0,2021-11-10 06:12:40,2021-11-10 06:12:46,봉한1리(낙동강부대앞방면),128.3520036,36.17805156
55,정방향,0,2021-11-10 06:12:44,2021-11-10 06:13:02,신촌(용전방면),128.1695675,36.12437415
74,정방향,0,2021-11-10 06:12:47,2021-11-10 06:12:52,일선교정류장건너,128.3473558,36.2722249
185,정방향,0,2021-11-10 06:12:50,2021-11-10 06:12:54,원평동 행정복지센터 건너,128.3378738,36.12604377
26-2,순환,1,2021-11-10 06:12:52,2021-11-10 06:13:02,원평동 행정복지센터 건너,128.3378738,36.12604377
340-4,순환,5,2021-11-10 06:12:52,2021-11-10 06:13:24,농협,128.3331997,36.12802335
92,정방향,0,2021-11-10 06:12:54,2021-11-10 06:13:22,삼구트리니엔건너,128.4207173,36.1383334
890,정방향,0,2021-11-10 06:12:58,2021-11-10 06:13:19,구미경찰서건너,128.3626142,36.11631541
185,정방향,0,2021-11-10 06:13:01,2021-11-10 06:13:08,금오시장 건너,128.339623,36.12527783
26-2,순환,1,2021-11-10 06:13:08,2021-11-10 06:13:23,금오시장 건너,128.339623,36.12527783
74,정방향,0,2021-11-10 06:13:11,2021-11-10 06:13:16,일선리(칠창방면),128.349555,36.26939846
24,정방향,0,2021-11-10 06:13:12,2021-11-10 06:13:18,원평2동산업도로(도량교방면),128.3278393,36.13316801
95-1,정방향,1,2021-11-10 06:13:13,2021-11-10 06:13:36,구미경찰서건너,128.3626142,36.11631541
885,정방향,0,2021-11-10 06:13:18,2021-11-10 06:13:46,구미경찰서건너,128.3626142,36.11631541
360,정방향,0,2021-11-10 06:13:19,2021-11-10 06:13:28,형곡금호어울림앞,128.338457,36.11941619
5000,역방향,0,2021-11-10 06:13:19,2021-11-10 06:15:12,구미종합터미널건너,128.3508489,36.12267599
10,역방향,0,2021-11-10 06:13:24,2021-11-10 06:15:24,왜관남부,128.399622,35.9889
185,정방향,0,2021-11-10 06:13:26,2021-11-10 06:13:49,송원고가밑(터미널네거리방면),128.3421501,36.12386997
181,정방향,0,2021-11-10 06:13:29,2021-11-10 06:13:50,우방3차건너,128.3322819,36.1144838
171-4,정방향,0,2021-11-10 06:13:30,2021-11-10 06:13:37,낙동강부대앞,128.3541926,36.16965013
740,정방향,0,2021-11-10 06:13:30,2021-11-10 06:13:38,낙산리(구미보방면),128.3497648,36.25361028
171,정방향,0,2021-11-10 06:13:31,2021-11-10 06:17:08,선산터미널종점,128.3043322,36.23971938
890,정방향,0,2021-11-10 06:13:33,2021-11-10 06:13:42,롯데마트건너,128.3632289,36.11409104
11,정방향,5,2021-11-10 06:13:34,2021-11-10 06:13:42,농협파머스마켓앞,128.3545034,36.12214043
340,순환,0,2021-11-10 06:13:35,2021-11-10 06:13:56,우방3차건너,128.3322819,36.1144838
380-1,정방향,0,2021-11-10 06:13:42,2021-11-10 06:14:17,우방3차건너,128.3322819,36.1144838
340-4,순환,5,2021-11-10 06:13:45,2021-11-10 06:13:55,금오산사거리,128.3358796,36.12688792
26-2,순환,1,2021-11-10 06:13:45,2021-11-10 06:13:57,송원고가밑(터미널네거리방면),128.3421501,36.12386997
95-1,정방향,1,2021-11-10 06:13:47,2021-11-10 06:14:30,롯데마트건너,128.3632289,36.11409104
360,정방향,0,2021-11-10 06:13:48,2021-11-10 06:13:51,형곡네거리,128.3387627,36.11679033
172,역방향,0,2021-11-10 06:13:57,2021-11-10 06:14:05,고아세영리첼아파트건너,128.3388849,36.1579055
24,정방향,0,2021-11-10 06:13:58,2021-11-10 06:14:06,도량교(구미남고방면),128.3323547,36.13463238
885,정방향,0,2021-11-10 06:13:59,2021-11-10 06:14:35,롯데마트건너,128.3632289,36.11409104
74,정방향,0,2021-11-10 06:14:03,2021-11-10 06:14:10,칠창(낙산리방면),128.3492696,36.26294359
74,정방향,0,2021-11-10 06:14:03,2021-11-10 06:14:09,용동골고개(수도가압장방면),128.3154702,36.26380298
171-4,정방향,0,2021-11-10 06:14:09,2021-11-10 06:14:15,송림삼거리(문성3리방면),128.3535808,36.16345346
181,정방향,0,2021-11-10 06:14:16,2021-11-10 06:14:23,풍림2차건너,128.332306,36.11171976
190-3,정방향,0,2021-11-10 06:14:16,2021-11-10 06:14:43,송정동번개시장건너,128.3405662,36.1212612
340,순환,0,2021-11-10 06:14:17,2021-11-10 06:14:29,풍림2차건너,128.332306,36.11171976
410-7,정방향,1,2021-11-10 06:14:18,2021-11-10 06:14:30,푸르지오캐슬B단지,128.3361004,36.12470868
360,정방향,0,2021-11-10 06:14:21,2021-11-10 06:14:29,동우그린파크,128.3360182,36.11660504
185,정방향,0,2021-11-10 06:14:26,2021-11-10 06:14:33,터미널네거리(오성예식장앞방면),128.3478662,36.12222128
24,정방향,0,2021-11-10 06:14:28,2021-11-10 06:14:35,구미남고앞,128.3324294,36.1374931
171-4,정방향,0,2021-11-10 06:14:28,2021-11-10 06:14:51,문성3리(농산물도매시장방면),128.3528552,36.16068971
74,정방향,0,2021-11-10 06:14:31,2021-11-10 06:14:40,선산전문장례식장앞,128.317339,36.26698721
340-4,순환,5,2021-11-10 06:14:35,2021-11-10 06:14:44,푸르지오캐슬B단지,128.3361004,36.12470868
410-7,정방향,1,2021-11-10 06:14:37,2021-11-10 06:14:51,가톨릭근로자문화센타,128.3378493,36.12327282
26-2,순환,1,2021-11-10 06:14:40,2021-11-10 06:14:50,터미널네거리(오성예식장앞방면),128.3478662,36.12222128
380-1,정방향,0,2021-11-10 06:14:43,2021-11-10 06:14:50,풍림2차건너,128.332306,36.11171976
140-3,순환,0,2021-11-10 06:14:43,2021-11-10 06:15:11,구미역,128.3293215,36.12963461
12,정방향,0,2021-11-10 06:14:45,2021-11-10 06:14:53,구미IC네거리,128.3601083,36.119205
181,정방향,0,2021-11-10 06:14:46,2021-11-10 06:14:59,형곡금오산입구앞,128.332274,36.10891024
340,순환,0,2021-11-10 06:14:50,2021-11-10 06:15:21,형곡금오산입구앞,128.332274,36.10891024
340-4,순환,5,2021-11-10 06:14:55,2021-11-10 06:15:06,가톨릭근로자문화센타,128.3378493,36.12327282
180,정방향,0,2021-11-10 06:14:57,2021-11-10 06:15:17,동아백화점앞,128.3483751,36.11983363
195,정방향,0,2021-11-10 06:14:58,2021-11-10 06:15:28,구미IC네거리,128.3601083,36.119205
11,정방향,5,2021-11-10 06:14:59,2021-11-10 06:15:29,구미역,128.3293215,36.12963461
140-2,순환,0,2021-11-10 06:15:01,2021-11-10 06:15:39,동아백화점앞,128.3483751,36.11983363
24,정방향,0,2021-11-10 06:15:02,2021-11-10 06:16:56,도산초등학교,128.332365,36.14124625
411-6,순환,5,2021-11-10 06:15:03,2021-11-10 06:15:14,문화예술회관후문앞,128.3494364,36.11872169
11,정방향,5,2021-11-10 06:15:05,2021-11-10 06:15:27,구미IC네거리,128.3601083,36.119205
190-3,정방향,0,2021-11-10 06:15:08,2021-11-10 06:15:20,시청후문앞,128.3444543,36.12044819
187-1,순환,0,2021-11-10 06:15:08,2021-11-10 06:17:10,봉곡청마루출발지,128.3066577,36.1555753
410-7,정방향,1,2021-11-10 06:15:08,2021-11-10 06:15:18,송정동번개시장건너,128.3405662,36.1212612
74,정방향,0,2021-11-10 06:15:09,2021-11-10 06:15:16,생곡리고개(생곡삼거리방면),128.3207321,36.27110209
171-4,정방향,0,2021-11-10 06:15:11,2021-11-10 06:15:16,농산물도매시장앞,128.3518667,36.15638706
55,정방향,0,2021-11-10 06:15:12,2021-11-10 06:15:18,용전,128.1817609,36.1309744
172,역방향,0,2021-11-10 06:15:13,2021-11-10 06:15:17,경남아너스빌건너,128.3438951,36.16064024
181,정방향,0,2021-11-10 06:15:15,2021-11-10 06:15:44,형곡중학교입구,128.3336803,36.1074208
380-1,정방향,0,2021-11-10 06:15:16,2021-11-10 06:15:36,형곡금오산입구앞,128.332274,36.10891024
380,정방향,0,2021-11-10 06:15:16,2021-11-10 06:15:31,구미역,128.3293215,36.12963461
26-2,순환,1,2021-11-10 06:15:17,2021-11-10 06:15:30,구미종합터미널앞,128.3510414,36.12252942
74,정방향,0,2021-11-10 06:15:17,2021-11-10 06:15:22,낙산리(구미보방면),128.3497648,36.25361028
12,정방향,0,2021-11-10 06:15:22,2021-11-10 06:15:31,구미경찰서건너,128.3626142,36.11631541
340,순환,0,2021-11-10 06:15:33,2021-11-10 06:16:28,형곡중학교입구,128.3336803,36.1074208
90,정방향,1,2021-11-10 06:15:34,2021-11-10 06:19:41,구미역,128.3293215,36.12963461
172,역방향,0,2021-11-10 06:15:35,2021-11-10 06:15:41,청솔아파트건너,128.3482366,36.16125858
140-3,순환,0,2021-11-10 06:15:37,2021-11-10 06:15:55,농협,128.3331997,36.12802335
12,정방향,0,2021-11-10 06:15:41,2021-11-10 06:15:49,롯데마트건너,128.3632289,36.11409104
74,정방향,0,2021-11-10 06:15:44,2021-11-10 06:15:57,생곡삼거리(생곡리방면),128.3237027,36.27516683
